Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Image Src
"set,-diego-dalla-palma,-effetti-speciali,-revitalising,-cream-mask,-for-face,-15-pcs,-5-ml-*sample","Set, Diego Dalla Palma, Effetti Speciali, Revitalising, Cream Mask, For Face, 15 pcs, 5 ml *Sample",<p>Diego Dalla Palma - Sample</p>,Diego Dalla Palma,Skin / Skin Treatment Masks,"For Men, Sample, Skin Treatment Masks",TRUE,Title,Default Title,8017834883268,3.95,24.00,1,https://www.mewse.ro/images/produse/
"set,-diego-dalla-palma,-oh-my-lift!,-smoothing,-cream,-for-face,-8-pcs,-2-ml-*sample","Set, Diego Dalla Palma, Oh My Lift!, Smoothing, Cream, For Face, 8 pcs, 2 ml *Sample",<p>Diego Dalla Palma - Sample</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Sample, Skin Care",TRUE,Title,Default Title,8017834858334,3.28,20.00,1,https://www.mewse.ro/images/produse/
"set,-diego-dalla-palma,-struccatutto,-cleansing,-cleansing-cream,-8-pcs,-2,-*sample","Set, Diego Dalla Palma, Struccatutto, Cleansing, Cleansing Cream, 8 pcs, 2, *Sample",<p>Diego Dalla Palma - Sample</p>,Diego Dalla Palma,Skin / Cleansing & Exfoliating,"For Women, Sample, Cleansing & Exfoliating",TRUE,Title,Default Title,8017834881547,3.94,24.00,1,https://www.mewse.ro/images/produse/
"set,-diego-dalla-palma,-oh-mariju!,-anti-oxidant,-oil,-for-face-&-body,-8-pcs,-2-ml-*sample","Set, Diego Dalla Palma, Oh Mariju!, Anti-Oxidant, Oil, For Face & Body, 8 pcs, 2 ml *Sample",<p>Diego Dalla Palma - Sample</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Sample, Skin Care",TRUE,Title,Default Title,8017834876185,3.94,24.00,1,https://www.mewse.ro/images/produse/
"set,-diego-dalla-palma,-esfolia,-anti-cellulite,-day,-lotion,-body-&-legs,-8-pcs,-2-ml-*sample","Set, Diego Dalla Palma, Esfolia, Anti-Cellulite, Day, Lotion, Body & Legs, 8 pcs, 2 ml *Sample",<p>Diego Dalla Palma - Sample</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Sample, Skin Care",TRUE,Title,Default Title,8017834880069,3.96,24.00,1,https://www.mewse.ro/images/produse/
"diego-dalla-palma,-gold-infusion,-essential-oils,-firming,-serum,-for-face,-50-ml-*tester","Diego Dalla Palma, Gold Infusion, Essential Oils, Firming, Serum, For Face, 50 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8017834861525,24.60,150.00,1,https://www.mewse.ro/images/produse/diego-dalla-palma-gold-infusion-firming-serum-for-face-50-ml-tester--1670934114.jpg
"set,-diego-dalla-palma,-diego-dalla-palma,-anti-ageing,-day,-cream,-for-face,-8-pcs,-2-ml-*sample","Set, Diego Dalla Palma, Diego Dalla Palma, Anti-Ageing, Day, Cream, For Face, 8 pcs, 2 ml *Sample",<p>Diego Dalla Palma - Sample</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Sample, Skin Care",TRUE,Title,Default Title,8017834861518,3.94,24.00,1,https://www.mewse.ro/images/produse/
"set,-diego-dalla-palma,-gold-infusion,-revitalising,-eye-cream,-8-pcs,-2-ml-*sample","Set, Diego Dalla Palma, Gold Infusion, Revitalising, Eye Cream, 8 pcs, 2 ml *Sample",<p>Diego Dalla Palma - Sample</p>,Diego Dalla Palma,Skin / Eye Care,"For Men, Sample, Eye Care",TRUE,Title,Default Title,8017834865349,3.96,24.00,1,https://www.mewse.ro/images/produse/
"set,-diego-dalla-palma,-black-secret,-exfoliating,-exfoliating-lotion,-8-pcs,-8-ml-*sample","Set, Diego Dalla Palma, Black Secret, Exfoliating, Exfoliating Lotion, 8 pcs, 8 ml *Sample",<p>Diego Dalla Palma - Sample</p>,Diego Dalla Palma,Skin / Cleansing & Exfoliating,"For Women, Sample, Cleansing & Exfoliating",TRUE,Title,Default Title,8017834871364,3.94,24.00,1,https://www.mewse.ro/images/produse/
"set,-diego-dalla-palma,-black-secret,-peeling,-cream,-for-face,-8-pcs,-2-ml-*sample","Set, Diego Dalla Palma, Black Secret, Peeling, Cream, For Face, 8 pcs, 2 ml *Sample",<p>Diego Dalla Palma - Sample</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Sample, Skin Care",TRUE,Title,Default Title,8017834873474,3.94,24.00,1,https://www.mewse.ro/images/produse/
"set,-diego-dalla-palma,-snellisce-2,-mud,-lifting,-cream,-body-&-legs,-8-pcs,-2-ml-*sample","Set, Diego Dalla Palma, Snellisce 2, Mud, Lifting, Cream, Body & Legs, 8 pcs, 2 ml *Sample",<p>Diego Dalla Palma - Sample</p>,Diego Dalla Palma,Skin / Skin Care,"For Men, Sample, Skin Care",TRUE,Title,Default Title,8017834880076,3.96,24.00,1,https://www.mewse.ro/images/produse/
"set,-diego-dalla-palma,-black-secret,-purifying,-serum,-for-face-&-neck,-8-pcs,-2-ml-*sample","Set, Diego Dalla Palma, Black Secret, Purifying, Serum, For Face & Neck, 8 pcs, 2 ml *Sample",<p>Diego Dalla Palma - Sample</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Sample, Skin Care",TRUE,Title,Default Title,8017834871371,3.94,24.00,1,https://www.mewse.ro/images/produse/
"set,-diego-dalla-palma,-gold-infusion,-tahitian-vanilla-oil,-brightening-&-nourishing,-day-&-night,-serum,-for-face,-8-pcs,-2-ml-*sample","Set, Diego Dalla Palma, Gold Infusion, Tahitian Vanilla Oil, Brightening & Nourishing, Day & Night, Serum, For Face, 8 pcs, 2 ml *Sample",<p>Diego Dalla Palma - Sample</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Sample, Skin Care",TRUE,Title,Default Title,8017834861570,3.30,20.00,1,https://www.mewse.ro/images/produse/
"set,-diego-dalla-palma,-gold-infusion,-tahitian-vanilla-oil,-brightening-&-nourishing,-day-&-night,-serum,-for-face,-8-pcs,-2-ml-*sample","Set, Diego Dalla Palma, Gold Infusion, Tahitian Vanilla Oil, Brightening & Nourishing, Day & Night, Serum, For Face, 8 pcs, 2 ml *Sample",<p>Diego Dalla Palma - Sample</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Sample, Skin Care",TRUE,Title,Default Title,8017834863741,3.30,20.00,1,https://www.mewse.ro/images/produse/
"diego-dalla-palma,-petal-glow-age,-illuminating,-serum,-for-face,-30-ml-*tester","Diego Dalla Palma, Petal Glow Age, Illuminating, Serum, For Face, 30 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8017834867435,5.50,39.50,1,https://www.mewse.ro/images/produse/diego-dalla-palma-petal-glow-age-illuminating-serum-for-face-30-ml-tester--1670918980.png
"diego-dalla-palma,-black-secret,-peeling,-cream,-for-face,-50-ml-*tester","Diego Dalla Palma, Black Secret, Peeling, Cream, For Face, 50 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8017834873498,5.27,37.90,2,https://www.mewse.ro/images/produse/diego-dalla-palma-black-secret-peeling-cream-for-face-50-ml-tester-0-8017834873498F-1670857080.jpg
"diego-dalla-palma,-be-pure-struccatutto---instant-gentle,-paraffin-free,-makeup-remover-lotion,-400-ml-*tester","Diego Dalla Palma, Be Pure Struccatutto - Instant Gentle, Paraffin-Free, Makeup Remover Lotion, 400 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Cleansing & Exfoliating,"For Women, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,8017834858891,3.60,25.00,1,https://www.mewse.ro/images/produse/diego-dalla-palma-struccatutto-makeup-remover-lotion-400-ml-tester-0-8017834858891F-1671024418.jpg
"diego-dalla-palma,-snellisce-2,-mud,-anti-cellulite,-mousse,-body-&-legs,-250-ml-*tester","Diego Dalla Palma, Snellisce 2, Mud, Anti-Cellulite, Mousse, Body & Legs, 250 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8017834874259,5.84,41.90,1,https://www.mewse.ro/images/produse/diego-dalla-palma-snellisce-mud-anti-celulite-mousse-body-legs-250-ml-tester--1670856279.jpg
"diego-dalla-palma,-snellisce-2,-mud,-lifting,-cream,-body-&-legs,-250-ml-*tester","Diego Dalla Palma, Snellisce 2, Mud, Lifting, Cream, Body & Legs, 250 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Care,"For Men, Tester, Skin Care",TRUE,Title,Default Title,8017834880045,6.39,45.90,1,https://www.mewse.ro/images/produse/diego-dalla-palma-snellisce-mud-lifting-cream-body-legs-250-ml-tester--1670856467.jpg
"diego-dalla-palma,-time-control,-anti-ageing,-cream,-for-eyes-&-lips,-15-ml-*tester","Diego Dalla Palma, Time Control, Anti-Ageing, Cream, For Eyes & Lips, 15 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8017834872484,6.53,46.90,1,https://www.mewse.ro/images/produse/diego-dalla-palma-time-control-anti-ageing-cream-for-eyes-lips-15-ml-tester--1671012625.jpg
"diego-dalla-palma,-time-control,-firming,-day-&-night,-local-treatment-serum,-for-ageing-spots,-for-face,-50-ml-*tester","Diego Dalla Palma, Time Control, Firming, Day & Night, Local Treatment Serum, For Ageing Spots, For Face, 50 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8017834872491,11.09,79.90,1,https://www.mewse.ro/images/produse/diego-dalla-palma-time-control-firming-day-night-local-treatment-serum-for-ageing-spots-for-face-50-ml-tester-0-8017834872491F-1671012824.jpg
"diego-dalla-palma,-the-body-dreamer,-anti-ageing,-cream,-250-ml-*tester","Diego Dalla Palma, The Body Dreamer, Anti-Ageing, Cream, 250 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8017834858020,3.48,24.95,1,https://www.mewse.ro/images/produse/diego-dalla-palma-the-body-dreamer-anti-ageing-cream-tester-250-ml-0-8017834858020F-1670592773.jpg
"diego-dalla-palma,-petal-glow-age,-replumping,-cream-mask,-for-face,-50-ml-*tester","Diego Dalla Palma, Petal Glow Age, Replumping, Cream Mask, For Face, 50 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Treatment Masks,"For Women, Tester, Skin Treatment Masks",TRUE,Title,Default Title,8017834844726,5.28,37.95,1,https://www.mewse.ro/images/produse/diego-dalla-palma-petal-glow-age-replumping-cream-mask-for-face-tester-50-ml-0-8017834844726F-1670595052.jpg
"diego-dalla-palma,-the-body-dreamer,-hydrating,-oil,-100-ml-*tester","Diego Dalla Palma, The Body Dreamer, Hydrating, Oil, 100 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8017834853605,4.87,34.95,1,https://www.mewse.ro/images/produse/diego-dalla-palma-the-body-dreamer-hydrating-oil-tester-100-ml-0-8017834853605F-1670592619.jpg
"diego-dalla-palma,-hydration-passion,-calming,-cleansing-toner,-30-ml-*tester","Diego Dalla Palma, Hydration Passion, Calming, Cleansing Toner, 30 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Cleansing & Exfoliating,"For Women, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,8017834878714,4.57,32.90,1,https://www.mewse.ro/images/produse/diego-dalla-palma-hydration-passion-calming-cleansing-toner-30-ml-tester--1674720101.jpg
"diego-dalla-palma,-hydration-passion,-anti-dark-circles,-eye-serum,-15-ml-*tester","Diego Dalla Palma, Hydration Passion, Anti-Dark Circles, Eye Serum, 15 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Eye Care,"For Women, Tester, Eye Care",TRUE,Title,Default Title,8017834878721,5.13,36.90,1,https://www.mewse.ro/images/produse/diego-dalla-palma-hydration-passion-against-dark-circles-eye-serum-for-all-skin-types-tester-15-ml-0-8017834878721F-1670594910.jpg
"diego-dalla-palma,-oh-my-lift!,-smoothing,-serum,-for-face,-40-ml-*tester","Diego Dalla Palma, Oh My Lift!, Smoothing, Serum, For Face, 40 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8017834858396,7.33,52.90,2,https://www.mewse.ro/images/produse/diego-dalla-palma-oh-my-lft-smoothing-serum-for-face-40-ml-tester-0-8017834858396F-1671021969.jpeg
"set,-diego-dalla-palma,-diego-dalla-palma,-vitamin-c,-illuminating,-day-&-night,-ampoules-treatment-serum,-for-dark-spots,-for-face,-for-women,-7-pcs,-1.5-ml-*sample","Set, Diego Dalla Palma, Diego Dalla Palma, Vitamin C, Illuminating, Day & Night, Ampoules Treatment Serum, For Dark Spots, For Face, For Women, 7 pcs, 1.5 ml *Sample",<p>Diego Dalla Palma - Sample</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Sample, Skin Care",TRUE,Title,Default Title,8017834880717,6.41,32.90,1,https://www.mewse.ro/images/produse/diego-dalla-palma-diego-dalla-palma-vitamin-c-illuminating-day-night-ampoules-treatment-for-dark-spots-for-face-1-5-ml-0-8017834880717-1671028951.jpg
"diego-dalla-palma,-struccatutto,-cleansing,-cleansing-cream,-200-ml-*tester","Diego Dalla Palma, Struccatutto, Cleansing, Cleansing Cream, 200 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Cleansing & Exfoliating,"For Women, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,8017834881523,3.48,25.00,1,https://www.mewse.ro/images/produse/diego-dalla-palma-struccatutto-cleansing-cleansing-cream-200-ml-tester-0-8017834881523F-1671023697.jpg
"diego-dalla-palma,-hydration-passion,-moisturizing,-cream,-for-face,-50-ml","Diego Dalla Palma, Hydration Passion, Moisturizing, Cream, For Face, 50 ml",<p>Diego Dalla Palma - Regular</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8017834877809,25.75,46.90,12,https://www.mewse.ro/images/produse/diego-dalla-palma-hydration-passion-moisturizing-cream-for-face-50-ml-1-8017834877809-1670833784.jpg
"diego-dalla-palma,-be-pure,-detox,-cleansing-milk,-for-face,-250-ml-*tester","Diego Dalla Palma, Be Pure, Detox, Cleansing Milk, For Face, 250 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Cleansing & Exfoliating,"For Women, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,8017834844603,3.60,25.90,1,https://www.mewse.ro/images/produse/diego-dalla-palma-be-pure-detox-cleansing-milk-for-face-250-ml-tester-0-8017834844603F-1671006406.jpeg
"diego-dalla-palma,-hydration-passion,-moisturizing,-cream,-for-face,-50-ml-*tester","Diego Dalla Palma, Hydration Passion, Moisturizing, Cream, For Face, 50 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8017834878684,6.51,46.90,1,https://www.mewse.ro/images/produse/diego-dalla-palma-hydration-passion-moisturizing-cream-for-face-50-ml-tester-0-8017834878684F-1671004063.jpg
"diego-dalla-palma,-black-secret,-purifying,-serum,-for-face-&-neck,-30-ml-*tester","Diego Dalla Palma, Black Secret, Purifying, Serum, For Face & Neck, 30 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8017834871425,5.01,35.90,1,https://www.mewse.ro/images/produse/diego-dalla-palma-black-secret-purifying-serum-for-face-neck-8-pcs-30-ml-tester-0-8017834871425F-1670834151.jpg
"diego-dalla-palma,-black-secret,-detox,-peel-off-mask,-for-face,-35-ml-*tester","Diego Dalla Palma, Black Secret, Detox, Peel-Off Mask, For Face, 35 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Treatment Masks,"For Women, Tester, Skin Treatment Masks",TRUE,Title,Default Title,8017834873511,3.07,21.90,1,https://www.mewse.ro/images/produse/diego-dalla-palma-black-secret-detox-peel-off-mask-for-face-35-ml-tester-0-8017834873511F-1670833973.jpg
"diego-dalla-palma,-hydration-passion,-light-moisturizing,-day,-gel-cream,-for-face-&-neck,-50-ml-*tester","Diego Dalla Palma, Hydration Passion, Light Moisturizing, Day, Gel Cream, For Face & Neck, 50 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8017834878691,6.51,46.90,1,https://www.mewse.ro/images/produse/diego-dalla-palma-hydration-passion-moisturizing-cream-for-face-50-ml-tester-0-8017834878691F-1670961768.jpg
"diego-dalla-palma,-hydration-passion,-moisturizing,-serum,-for-face,-30-ml","Diego Dalla Palma, Hydration Passion, Moisturizing, Serum, For Face, 30 ml",<p>Diego Dalla Palma - Regular</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8017834877823,21.91,44.90,8,https://www.mewse.ro/images/produse/diego-dalla-palma-hydration-passion-moisturizing-serum-for-face-30-ml-0-8017834877823-1670850684.jpg
"diego-dalla-palma,-hydration-passion,-light-moisturizing,-day,-gel-cream,-for-face-&-neck,-50-ml","Diego Dalla Palma, Hydration Passion, Light Moisturizing, Day, Gel Cream, For Face & Neck, 50 ml",<p>Diego Dalla Palma - Regular</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8017834877816,18.97,38.90,7,https://www.mewse.ro/images/produse/diego-dalla-palma-hydration-passion-hydrating-cream-for-face-50-ml-1-8017834877816-1670832772.jpg
"diego-dalla-palma,-hydration-passion,-hydrating,-cleansing-toner,-30-ml","Diego Dalla Palma, Hydration Passion, Hydrating, Cleansing Toner, 30 ml",<p>Diego Dalla Palma - Regular</p>,Diego Dalla Palma,Skin / Cleansing & Exfoliating,"For Women, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,8017834877830,15.98,32.90,8,https://www.mewse.ro/images/produse/diego-dalla-palma-hydration-passion-hydrating-cleansing-toner-30-ml--1674733096.jpg
"diego-dalla-palma,-supermask,-diamond-dust,-relaxing,-eye-sheet-mask,-*tester","Diego Dalla Palma, Supermask, Diamond Dust, Relaxing, Eye Sheet Mask, *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Eye Care,"For Women, Tester, Eye Care",TRUE,Title,Default Title,8023264496688,7.01,36.90,1,https://www.mewse.ro/images/produse/diego-dalla-palma-supermask-diamond-dust-relaxing-eye-sheet-mask-tester--1674194385.jpg
"diego-dalla-palma,-supermask,-anti-ageing,-sheet-mask,-for-face,-35-ml-*tester","Diego Dalla Palma, Supermask, Anti-Ageing, Sheet Mask, For Face, 35 ml *Tester",<p>Diego Dalla Palma - Tester</p>,Diego Dalla Palma,Skin / Skin Treatment Masks,"For Women, Tester, Skin Treatment Masks",TRUE,Title,Default Title,8023264495520,5.34,28.00,2,https://www.mewse.ro/images/produse/diego-dalla-palma-supermask-anti-ageing-sheet-mask-for-face-35-ml-tester--1674194524.jpg
"diego-dalla-palma,-petal-glow-age,-illuminating,-serum,-for-face,-30-ml","Diego Dalla Palma, Petal Glow Age, Illuminating, Serum, For Face, 30 ml",<p>Diego Dalla Palma - Regular</p>,Diego Dalla Palma,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8017834867404,15.80,39.50,3,https://www.mewse.ro/images/produse/diego-dalla-palma-petal-glow-age-illuminating-serum-for-face-30-ml-1678999056.jpg
